tool		Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0	Jip jip 0.1.0
jayhorn-recursive/UnsatAddition02.yml	false	false	0.020771138	0.030006408000190277	36.966400	false	0.019883448	0.029158268000173848	37.007360	false	0.021356813	0.03065907499694731	37.003264	false	0.019778162	0.04910885199933546	36.999168
jayhorn-recursive/UnsatEvenOdd01.yml	false	false	0.021195619	0.03030097900000328	37.019648	false	0.022447637	0.03172318900033133	36.999168	false	0.019567324	0.028867911001725588	37.003264	false	0.019541456	0.056890622996434104	37.089280
jayhorn-recursive/UnsatFibonacci01.yml	false	TIMEOUT (true)	21.117852408	21.12022012100033	3115.618304	false	0.019187692	0.028441743001167197	37.007360	false	0.020055982	0.02932272499310784	37.056512	OUT OF MEMORY (true)	13.56602548	40.183343750999484	4999.999488
jayhorn-recursive/UnsatFibonacci02.yml	false	TIMEOUT (true)	21.137162608	21.139709716999732	3024.388096	TIMEOUT (true)	21.109339859	21.111796286000754	2896.859136	TIMEOUT (true)	21.110248941	21.112596791004762	2900.525056	OUT OF MEMORY (true)	13.699141653	38.10082556799898	4999.999488
jayhorn-recursive/UnsatMccarthy91.yml	false	false	0.020814857	0.029740936000052898	36.999168	false	0.02033452	0.029610942998260725	36.999168	false	0.022492816	0.03175985599955311	37.056512	false	0.019532804	0.049442240997450426	37.003264
MinePump/spec1-5_product1.yml	false	false	0.268175698	0.268531031999828	39.886848	false	0.231886962	0.23213844100246206	39.882752	false	0.230628039	0.23116233499604277	39.919616	TIMEOUT (true)	16.987395621	50.70302594900568	1996.869632
MinePump/spec1-5_product10.yml	false	false	0.324356339	0.3248029249998581	39.927808	false	0.239844972	0.240225271001691	39.960576	false	0.233891437	0.23469216800003778	40.022016	TIMEOUT (true)	16.988573773	50.721430140998564	1970.417664
MinePump/spec1-5_product11.yml	false	false	1.506063979	1.5078783950002617	101.556224	false	1.255746305	1.2561435210009222	101.109760	false	1.258802439	1.2596327470018878	101.056512	TIMEOUT (true)	17.085349833	50.75368909200188	1992.540160
MinePump/spec1-5_product12.yml	false	false	1.314102758	1.3147035560000404	87.465984	false	1.127967671	1.1284278730017832	87.040000	false	1.130565939	1.1312032299974817	87.060480	TIMEOUT (true)	16.958903896	50.71955518399773	1962.835968
MinePump/spec1-5_product13.yml	false	false	0.32976508	0.3301450100002512	40.017920	false	0.268399669	0.2687254850025056	39.989248	false	0.270892816	0.27155669299827423	40.013824	TIMEOUT (true)	17.023236662	50.475355737005884	1888.751616
MinePump/spec1-5_product14.yml	false	false	0.32002488	0.32051195700023527	40.026112	false	0.270294682	0.2706250679984805	40.017920	false	0.269210303	0.26952343799348455	40.022016	TIMEOUT (true)	20.021006997	50.9524968409969	2186.633216
MinePump/spec1-5_product15.yml	false	false	3.50629876	3.5069975540000087	171.888640	false	2.688055771	2.6887173890063423	171.094016	false	2.693486839	2.6943612000031862	171.122688	TIMEOUT (true)	20.156427912	50.26352886400127	2221.744128
MinePump/spec1-5_product16.yml	false	false	2.340240718	2.3408746290001545	131.633152	false	2.190720811	2.191229887997906	131.088384	false	2.203954632	2.204514763005136	131.129344	TIMEOUT (true)	16.94873039	50.60717511600524	1815.891968
MinePump/spec1-5_product2.yml	false	false	0.230794394	0.2311530209999546	39.886848	false	0.230454691	0.2308879279953544	39.919616	false	0.230812996	0.23112026799935848	39.907328	TIMEOUT (true)	16.944710446	50.667480880001676	1951.879168
MinePump/spec1-5_product3.yml	false	false	1.361423583	1.3619082669997624	99.979264	false	1.228095342	1.228601238995907	99.655680	false	1.23964892	1.2402011550002499	99.586048	TIMEOUT (true)	19.623398786	50.74519690199668	2238.328832
MinePump/spec1-5_product4.yml	false	false	1.197420912	1.197854973000176	86.286336	false	1.101452514	1.1019416369963437	86.024192	false	1.183301572	1.1840188369969837	85.975040	TIMEOUT (true)	16.951476122	50.68350354399445	1974.927360
MinePump/spec1-5_product48.yml	false	false	0.274520443	0.27483604700000797	40.275968	false	0.278524352	0.2788378620025469	40.292352	false	0.272352111	0.27280757499829633	40.202240	TIMEOUT (true)	16.948850629	50.70075603499572	1844.105216
MinePump/spec1-5_product49.yml	false	false	0.274262483	0.2746205500002361	40.275968	false	0.271746458	0.2721138790002442	40.284160	false	0.275915895	0.27667705500061857	40.226816	TIMEOUT (true)	17.430555039	51.234342579999065	1889.697792
MinePump/spec1-5_product5.yml	false	false	0.262857204	0.26322323200020037	39.997440	false	0.261574917	0.26189684299606597	39.886848	false	0.26455264	0.26491603100294014	39.890944	TIMEOUT (true)	16.973767894	50.53851913300605	1897.381888
MinePump/spec1-5_product50.yml	false	false	0.32304989	0.3233842179997737	40.280064	false	0.276651199	0.27694290799990995	40.280064	false	0.277305652	0.27766104199690744	40.296448	TIMEOUT (true)	16.960893998	50.60027074500249	1827.184640
MinePump/spec1-5_product51.yml	false	false	2.920059379	2.920942064999963	158.990336	false	2.459842189	2.4603650420031045	158.425088	false	2.502172624	2.5027105179979117	158.429184	TIMEOUT (true)	16.963284693	50.569693735997134	1836.912640
MinePump/spec1-5_product52.yml	false	false	2.297427217	2.3012738829997943	126.787584	false	2.074434933	2.075075574000948	126.398464	false	2.062261553	2.0627445630016155	126.263296	TIMEOUT (true)	16.951203307	50.6187160949994	1819.414528
MinePump/spec1-5_product53.yml	false	false	0.28306241	0.28340671199975986	40.280064	false	0.263990288	0.26434055600111606	40.280064	false	0.267332017	0.26766759600286605	40.280064	TIMEOUT (true)	16.965468607	50.57245650600089	1853.714432
MinePump/spec1-5_product54.yml	false	false	0.291733295	0.29206599200006167	40.300544	false	0.271478856	0.2718093939984101	40.284160	false	0.266743625	0.26706130399543326	40.284160	TIMEOUT (true)	17.02203972	50.41504655700555	1845.448704
MinePump/spec1-5_product55.yml	false	false	2.21040654	2.2109096499998486	149.413888	false	2.049791907	2.050372616999084	148.807680	false	2.050683459	2.0512406439956976	148.856832	TIMEOUT (true)	18.460455861	51.25692665600218	2002.677760
MinePump/spec1-5_product56.yml	false	false	2.090148199	2.090668963999633	117.350400	false	1.744558641	1.7453592300007585	116.776960	false	1.739043381	1.7395582079989254	116.891648	TIMEOUT (true)	16.969007368	50.61716198400245	1835.081728
MinePump/spec1-5_product59.yml	true	TIMEOUT (true)	21.016125746	21.019446113999948	293.347328	TIMEOUT (true)	21.013803665	21.01630443400063	274.456576	TIMEOUT (true)	21.013735358	21.016132791999553	274.518016	TIMEOUT (true)	16.971740071	50.58297855500132	1839.882240
MinePump/spec1-5_product6.yml	false	false	0.280662307	0.28099980199976926	40.017920	false	0.267023967	0.267619463003939	39.964672	false	0.261162055	0.26147120499808807	40.017920	TIMEOUT (true)	16.993493136	50.53773462400568	1886.093312
MinePump/spec1-5_product60.yml	true	TIMEOUT (true)	21.009163587	21.011993601000086	194.625536	TIMEOUT (true)	21.008323831	21.010821718002262	176.148480	TIMEOUT (true)	21.008442692	21.010859330999665	176.099328	TIMEOUT (true)	20.142063506	48.4024650020001	2168.545280
MinePump/spec1-5_product61.yml	true	TIMEOUT (true)	21.020342184	21.023135378000006	380.600320	TIMEOUT (true)	21.021218604	21.02402696700301	429.244416	TIMEOUT (true)	21.020962215	21.02373214299587	429.318144	TIMEOUT (true)	20.450023226	40.5979489770034	2244.624384
MinePump/spec1-5_product62.yml	true	TIMEOUT (true)	21.021974983	21.02450401399983	404.975616	TIMEOUT (true)	21.020800238	21.023593302001245	431.824896	TIMEOUT (true)	21.020635693	21.023648246999073	431.828992	TIMEOUT (true)	20.448458414	40.53679634100263	2223.226880
MinePump/spec1-5_product63.yml	true	TIMEOUT (true)	21.015530805	21.01819098099986	293.380096	TIMEOUT (true)	21.013477758	21.016272752000077	274.501632	TIMEOUT (true)	21.013589192	21.016356095999072	274.526208	TIMEOUT (true)	20.443769058	40.70631315000355	2253.176832
MinePump/spec1-5_product64.yml	true	TIMEOUT (true)	21.009818939	21.012507499000094	193.433600	TIMEOUT (true)	21.008275365	21.010913705998973	174.936064	TIMEOUT (true)	21.008138566	21.01083528900199	174.936064	TIMEOUT (true)	20.458580251	40.578382519001025	2235.527168
MinePump/spec1-5_product7.yml	false	false	2.729627203	2.7303497959997003	169.369600	false	2.622252129	2.6228669510019245	168.599552	false	2.616613577	2.6173119390005013	168.652800	TIMEOUT (true)	20.457127773	40.583317445998546	2307.641344
MinePump/spec1-5_product8.yml	false	false	2.180813804	2.1814566940001896	129.855488	false	2.145644692	2.1461904530005995	129.384448	false	2.151398036	2.1519924659951357	129.388544	TIMEOUT (true)	20.459822276	40.59315182900173	2291.118080
MinePump/spec1-5_product9.yml	false	false	0.254435176	0.2548028129999693	39.915520	false	0.232330662	0.23263950800173916	39.944192	false	0.240385105	0.24076682799932314	39.964672	TIMEOUT (true)	21.098377469	33.31518715899438	2469.777408
algorithms/BellmanFord-FunSat01.yml	true	TIMEOUT (true)	21.098267729	21.10060826200015	2541.830144	TIMEOUT (true)	21.021264814	21.024136315005308	436.281344	TIMEOUT (true)	21.021337918	21.023821750000934	428.793856	OUT OF MEMORY (true)	17.021072893	17.039913503002026	4999.999488
algorithms/BellmanFord-FunUnsat01.yml	false	false	13.054869199	13.057311073000164	1248.739328	false	0.040575134	0.04979301900311839	38.051840	false	0.044019937	0.05332003800140228	38.060032	OUT OF MEMORY (true)	17.072956669	17.075233599003695	4999.999488
algorithms/BellmanFord-MemSat01.yml	true	TIMEOUT (true)	21.093701401	21.09606742400001	2283.692032	TIMEOUT (true)	21.021202491	21.02369223900314	423.268352	TIMEOUT (true)	21.021139571	21.02373126700695	423.272448	OUT OF MEMORY (true)	16.93382114	16.985232325998368	4999.999488
algorithms/BellmanFord-MemUnsat01.yml	false	false	0.084506277	0.08479014300019116	46.698496	false	0.024683416	0.033890575999976136	37.396480	false	0.024921685	0.03422785700240638	37.355520	false	0.365149975	0.365895973998704	120.856576
algorithms/BinaryTreeSearch-FunSat01.yml	true	TIMEOUT (true)	21.048267858	21.051026918999924	586.715136	TIMEOUT (true)	21.044713389	21.04739962000167	965.316608	TIMEOUT (true)	21.04426731	21.04628964600124	957.984768	TIMEOUT (true)	21.1482809	21.15053626599547	4277.280768
algorithms/BinaryTreeSearch-FunUnsat01.yml	false	false	0.026193941	0.035338259999662114	37.130240	false	0.021468923	0.0307527460026904	37.134336	false	0.023631373	0.03298180000274442	37.146624	false	0.024863985	0.03404868399957195	37.523456
algorithms/BinaryTreeSearch-MemSat01.yml	true	TIMEOUT (true)	21.048295346	21.050532488000044	1064.603648	TIMEOUT (true)	21.054888394	21.05700329499814	1223.671808	TIMEOUT (true)	21.055369793	21.05747854400397	1245.614080	TIMEOUT (true)	21.121803118	21.12400132000039	3370.737664
algorithms/BinaryTreeSearch-MemUnsat01.yml	false	false	0.026694057	0.03580149400022492	37.523456	false	0.025109418	0.03436318800231675	37.531648	false	0.027581762	0.03686100499908207	37.523456	false	0.030495166	0.03972122100094566	38.481920
algorithms/BinaryTreeSearch-MemUnsat02.yml	false	false	0.023153622	0.032327671999610175	37.265408	false	0.023657502	0.03292137999960687	37.224448	false	0.023628701	0.03294927699607797	37.306368	false	0.024935316	0.03417018999607535	37.429248
algorithms/InsertionSort-FunSat01.yml	true	TIMEOUT (true)	21.03717484	21.0393985730002	767.700992	TIMEOUT (true)	21.006406501	21.00930728000094	144.941056	TIMEOUT (true)	21.006455964	21.009259007994842	144.977920	TIMEOUT (true)	21.073924539	21.07612500799587	1758.437376
algorithms/InsertionSort-FunSat02.yml	true	TIMEOUT (true)	20.993573392	21.023315339999954	426.328064	TIMEOUT (true)	21.00740024	21.01036801400187	162.152448	TIMEOUT (true)	21.008020678	21.010573808998743	161.689600	TIMEOUT (true)	21.030477731	21.032553297998675	608.002048
algorithms/InsertionSort-FunUnsat01.yml	false	false	0.075109187	0.0843345089997456	40.148992	false	0.028192446	0.037530956004047766	38.006784	false	0.026793423	0.035960097004135605	38.043648	false	0.28166426	0.29088597500231117	52.174848
algorithms/InsertionSort-MemSat01.yml	true	TIMEOUT (true)	21.042537883	21.04502703199978	895.778816	TIMEOUT (true)	21.006349069	21.009219483996276	146.096128	TIMEOUT (true)	21.006642345	21.00931133400445	145.838080	TIMEOUT (true)	21.068832013	21.07069493200106	1615.765504
algorithms/InsertionSort-MemUnsat01.yml	false	false	0.028224212	0.03683503500042207	37.126144	false	0.021713344	0.03100514800462406	37.003264	false	0.020124761	0.02935454100224888	37.003264	false	0.02956739	0.03881442100100685	37.527552
algorithms/MergeSortIterative-FunSat01.yml	true	TIMEOUT (true)	21.123691067	21.125942326999848	2954.903552	TIMEOUT (true)	21.006772222	21.00969475099555	157.470720	TIMEOUT (true)	21.007137179	21.00985055500496	158.851072	TIMEOUT (true)	21.151673177	21.15364338299696	4442.193920
algorithms/MergeSortIterative-FunSat02.yml	true	TIMEOUT (true)	21.093111426	21.09531863300026	2390.822912	TIMEOUT (true)	21.008264301	21.01136038099503	175.292416	TIMEOUT (true)	21.008731824	21.01142568799696	175.845376	TIMEOUT (true)	21.142697455	21.144455805006146	4152.807424
algorithms/MergeSortIterative-FunUnsat01.yml	false	TIMEOUT (true)	21.117482525	21.128004816000157	2921.836544	false	0.284896263	0.28526498000428546	50.675712	false	0.266285656	0.2666756889957469	50.712576	TIMEOUT (true)	21.14970741	21.151755735001643	4388.732928
algorithms/MergeSortIterative-MemSat01.yml	false	TIMEOUT (true)	21.171870723	21.174552926999695	2913.099776	TIMEOUT (true)	21.007257614	21.01018514599855	160.419840	TIMEOUT (true)	21.00720316	21.010101933999977	160.722944	TIMEOUT (true)	21.152324292	21.15440720699553	4503.396352
algorithms/MergeSortIterative-MemUnsat01.yml	false	unknown	0.022164374	0.02062998700012031	37.347328	false	0.029856537	0.03910914999869419	37.912576	false	0.030399641	0.03970345699781319	37.920768	unknown	0.02181223	0.02083461500296835	37.421056
algorithms/RedBlackTree-FunSat01.yml	true	TIMEOUT (true)	21.022572526	21.02505817600013	475.217920	TIMEOUT (true)	21.026503132	21.0287734750018	540.839936	TIMEOUT (true)	21.026467258	21.028733104998537	540.336128	TIMEOUT (true)	21.041873268	21.044252706000407	901.644288
algorithms/RedBlackTree-FunUnsat01.yml	false	false	0.08235663	0.08263467200004015	39.387136	false	0.072250753	0.07266183700266993	39.153664	false	0.074652491	0.07499727100366727	39.235584	false	0.083333983	0.08365954799955944	39.620608
algorithms/RedBlackTree-MemSat01.yml	true	TIMEOUT (true)	21.033600132	21.03582475999974	684.498944	TIMEOUT (true)	21.034166478	21.03635387700342	713.601024	TIMEOUT (true)	21.033622984	21.036111168003117	710.971392	TIMEOUT (true)	21.038327707	21.040695887000766	814.780416
algorithms/RedBlackTree-MemUnsat01.yml	false	false	0.064002993	0.06435728099995686	38.739968	false	0.064416064	0.06476913799997419	38.739968	false	0.058735001	0.05901469200034626	38.653952	false	0.061288819	0.06160063999413978	38.830080
algorithms/SortedListInsert-FunSat01.yml	true	TIMEOUT (true)	21.060633738	21.062914385000113	1127.129088	TIMEOUT (true)	21.05559493	21.057783757001744	1264.095232	TIMEOUT (true)	21.064774452	21.06711808199907	1506.185216	TIMEOUT (true)	21.06258585	21.064591346003	1450.352640
algorithms/SortedListInsert-FunSat02.yml	true	TIMEOUT (true)	21.049856388	21.05222013399998	927.846400	TIMEOUT (true)	21.05380852	21.055659710000327	1202.688000	TIMEOUT (true)	21.057565454	21.059801555005834	1310.822400	TIMEOUT (true)	21.066761837	21.06901820100029	1578.692608
algorithms/SortedListInsert-FunUnsat01.yml	false	false	0.023581836	0.03271337400019547	37.126144	false	0.022010822	0.031192627000564244	37.134336	false	0.023885197	0.033087857998907566	37.130240	false	0.023192551	0.032647858999553137	37.187584
algorithms/SortedListInsert-MemSat01.yml	true	TIMEOUT (true)	21.048543846	21.051017537999996	1031.262208	TIMEOUT (true)	21.05915706	21.061566625001433	1354.231808	TIMEOUT (true)	21.064632553	21.067619784997078	1511.514112	TIMEOUT (true)	21.063763101	21.066093506997277	1487.003648
algorithms/SortedListInsert-MemUnsat01.yml	false	TIMEOUT (true)	21.051652906	21.053632271999504	1164.738560	TIMEOUT (true)	21.058837125	21.06126886799757	1344.786432	TIMEOUT (true)	21.064713235	21.067703649001487	1469.972480	TIMEOUT (true)	21.063840731	21.0663523980038	1494.007808
